,SessionId,ItemId,Timestamps
4988,1865,444,12745
4989,1685,1439,18271
4990,206,56,15498
4991,879,1088,19395
4992,31,365,2194
4993,1104,1031,19101
4994,923,1457,19519
4995,444,1947,15256
4996,170,1396,17284
4997,154,772,4038
4998,1239,748,14532
4999,264,16,14765
5000,710,751,18183
5001,1299,1766,6566
5002,1011,65,8309
5003,328,495,7537
5004,1874,1939,10235
5005,1696,1094,7950
5006,1405,726,10938
5007,1271,0,5029
5008,744,995,19600
5009,1761,1885,9309
5010,1038,852,4484
5011,1463,406,10127
5012,1822,1279,2895
5013,829,32,12565
5014,1694,899,8690
5015,238,434,16575
5016,1521,307,757
5017,1074,930,16862
5018,209,524,591
5019,1370,866,7290
5020,1307,1529,1710
5021,583,1393,10921
5022,1299,570,13383
5023,507,359,16650
5024,332,1649,5667
5025,1597,647,901
5026,1282,1541,19198
5027,1969,295,8359
5028,1916,1077,8700
5029,1910,1997,6170
5030,43,376,10677
5031,1004,1968,1625
5032,1406,1938,2248
5033,765,1402,10578
5034,236,747,3653
5035,837,1733,16354
5036,1694,1462,19870
5037,189,1665,6624
5038,1558,886,9206
5039,450,1449,15554
5040,1489,1235,4758
5041,1477,644,5746
5042,1325,1598,2562
5043,908,1397,8663
5044,1621,1125,17788
5045,1364,1880,3985
5046,1468,307,7699
5047,1342,1734,11165
5048,1628,1553,320
5049,280,1387,76
5050,1282,1200,545
5051,203,497,7348
5052,370,1098,15486
5053,273,1908,16438
5054,400,686,8040
5055,363,1068,7816
5056,1522,693,5627
5057,1183,302,18761
5058,932,1172,10797
5059,297,1633,10367
5060,1430,618,5976
5061,1082,434,11266
5062,140,886,10674
5063,686,540,16596
5064,329,703,19504
5065,1183,888,6571
5066,452,617,9730
5067,532,1763,7183
5068,205,120,10517
5069,1660,664,3642
5070,1170,1295,18590
5071,366,380,18343
5072,1786,389,13158
5073,62,1912,7865
5074,972,118,6958
5075,1822,1853,13428
5076,1799,859,11639
5077,1117,65,11762
5078,1018,369,523
5079,593,646,16674
5080,1833,681,6639
5081,1121,1876,17553
5082,1051,292,9039
5083,1070,451,12189
5084,972,1346,4491
5085,1298,874,17818
5086,594,442,18031
5087,439,679,7354
5088,1926,1457,5364
5089,641,728,10043
5090,214,144,12825
5091,684,1853,14040
5092,1654,1817,14767
5093,10,684,10750
5094,1559,331,17739
5095,967,530,16230
5096,348,733,789
5097,513,1911,12072
5098,1465,189,16827
5099,477,1718,10797
5100,792,560,15788
5101,560,517,12533
5102,1563,1913,1526
5103,635,1538,16445
5104,517,1683,16944
5105,1890,1332,15263
5106,118,1111,7070
5107,1064,467,13893
5108,1420,297,1181
5109,382,1512,13138
5110,1844,1954,9547
5111,1903,575,5836
5112,521,157,17094
5113,1087,1400,5543
5114,1560,453,15356
5115,36,1663,10664
5116,1163,81,19971
5117,1421,1298,3222
5118,553,399,4833
5119,954,1497,19351
5120,1936,97,18757
5121,208,177,9785
5122,713,311,12840
5123,1268,533,1970
5124,136,1248,17084
5125,20,1357,15309
5126,751,164,3316
5127,1884,1117,593
5128,247,992,13833
5129,1026,1731,8710
5130,787,1767,15012
5131,802,201,15003
5132,1370,1460,2596
5133,66,502,16331
5134,1224,1219,19590
5135,1923,99,2240
5136,1511,1455,13325
5137,214,1221,13366
5138,373,1005,1777
5139,277,1646,6920
5140,1724,674,3445
5141,1025,1372,18050
5142,1580,1007,1973
5143,912,598,16592
5144,553,876,40
5145,1297,274,17737
5146,1843,1479,19437
5147,1867,256,7900
5148,343,164,8508
5149,1193,205,12417
5150,1032,1613,15526
5151,503,1974,2861
5152,642,34,15352
5153,547,1804,3336
5154,1268,1309,3902
5155,1380,240,5334
5156,1469,1979,13107
5157,71,238,7502
5158,1621,1088,803
5159,489,761,5418
5160,116,458,1038
5161,645,1708,9661
5162,1375,605,12505
5163,1400,1520,11501
5164,1264,724,4457
5165,1761,1689,9386
5166,1621,662,17623
5167,1116,169,17651
5168,103,65,2337
5169,1049,420,14613
5170,1052,536,18130
5171,744,1023,1935
5172,46,140,8125
5173,1318,1323,9526
5174,260,856,2496
5175,1015,1965,18281
5176,129,1054,11249
5177,292,1729,2593
5178,712,1069,18172
5179,596,552,7612
5180,318,447,5993
5181,1497,884,12946
5182,618,1289,12149
5183,1388,1036,19830
5184,43,1820,9467
5185,1904,767,18265
5186,880,1077,8877
5187,1559,637,15786
5188,1232,624,19855
5189,10,1856,7653
5190,1623,755,15158
5191,214,206,5210
5192,1588,1410,4878
5193,499,1862,8459
5194,1428,1329,13853
5195,1214,1406,13964
5196,431,230,16202
5197,1646,949,2045
5198,879,1932,2915
5199,848,16,2873
5200,1704,1342,11458
5201,1302,851,3950
5202,1781,362,920
5203,994,770,3426
5204,441,912,19272
5205,967,401,2002
5206,1218,464,12056
5207,571,145,14708
5208,476,319,9602
5209,1581,1564,13879
5210,988,634,9504
5211,1755,450,17135
5212,528,608,18263
5213,1739,1625,669
5214,1888,1253,18171
5215,188,847,3934
5216,667,858,6142
5217,722,1410,6669
5218,1549,697,15573
5219,1341,863,12760
5220,1573,305,3963
5221,1300,869,17358
5222,1149,1787,14731
5223,1300,912,17985
5224,153,1474,149
5225,147,1314,9739
5226,142,982,15395
5227,1691,1181,2337
5228,529,1528,4014
5229,56,64,16449
5230,72,1417,10655
5231,575,1655,16890
5232,1260,803,19813
5233,293,188,4998
5234,1164,1628,18425
5235,184,419,18675
5236,1014,1693,9673
5237,203,1311,18354
5238,1352,1929,11760
5239,1129,123,6342
5240,409,1159,13234
5241,1628,1574,17333
5242,833,29,16701
5243,492,491,16985
5244,1262,851,1656
5245,408,1620,19139
5246,148,1951,13934
5247,61,1962,14606
5248,98,1637,6176
5249,560,735,1177
5250,1888,101,10386
5251,943,666,13688
5252,51,461,2061
5253,1664,1933,1401
5254,1591,1829,19788
5255,34,1651,4338
5256,1110,54,8614
5257,1775,1793,3855
5258,7,1760,10964
5259,649,1361,14512
5260,1198,584,619
5261,1065,830,3007
5262,595,896,9947
5263,266,274,14268
5264,1366,605,2224
5265,38,497,19226
5266,1611,1945,18713
5267,1931,900,6420
5268,869,88,10184
5269,1503,339,7170
5270,193,1854,16086
5271,1064,725,3640
5272,815,1807,12205
5273,937,183,6531
5274,658,1740,2542
5275,487,394,19970
5276,634,1493,10125
5277,298,1292,4663
5278,1203,1448,12643
5279,1889,947,7671
5280,473,1582,1319
5281,1410,638,16056
5282,438,144,13369
5283,262,1251,9693
5284,1472,943,14858
5285,865,80,18857
5286,1032,1618,471
5287,354,1811,16515
5288,1571,1172,10016
5289,1111,1345,10651
5290,1045,264,14533
5291,1871,701,18224
5292,1804,1108,16032
5293,1040,1738,4359
5294,95,785,7266
5295,1507,862,7976
5296,1940,1219,16685
5297,141,1871,4868
5298,228,1613,4264
5299,812,304,11218
5300,1567,1763,11579
5301,585,1211,2692
5302,40,249,19619
5303,1227,676,14092
5304,697,881,7858
5305,590,463,19323
5306,676,523,13476
5307,1215,884,16595
5308,1454,1375,3813
5309,1827,131,8266
5310,664,547,7171
5311,169,1380,13158
5312,1088,364,6109
5313,1672,1577,389
5314,341,654,9052
5315,861,581,7286
5316,1552,1031,11843
5317,464,875,12954
5318,987,1888,16005
5319,1852,1956,7453
5320,29,43,3209
5321,1221,1427,6462
5322,1482,1463,18479
5323,591,1840,4609
5324,808,1297,10031
5325,1995,558,14885
5326,850,239,1036
5327,910,1441,8845
5328,481,1743,18121
5329,1103,959,4618
5330,75,1936,4055
5331,1907,1701,2098
5332,275,1910,17314
5333,1915,1268,6148
5334,1817,1274,11355
5335,813,4,11734
5336,1707,364,14259
5337,845,1717,19933
5338,164,327,14894
5339,551,578,14025
5340,1912,1508,1798
5341,1382,1799,14932
5342,1938,1812,7786
5343,874,1666,1721
5344,96,1200,10409
5345,422,510,9024
5346,640,414,19462
5347,1080,1106,6429
5348,1738,1788,2833
5349,1169,1517,6044
5350,864,1379,79
5351,202,719,17365
5352,1199,1254,12183
5353,640,762,5544
5354,1287,1253,19205
5355,1038,732,1789
5356,1145,1827,12117
5357,1061,1109,18416
5358,92,735,5185
5359,470,1019,5411
5360,1591,519,2862
5361,1204,1797,18607
5362,1895,1322,14924
5363,316,1347,13036
5364,1998,1934,13183
5365,282,71,19785
5366,370,1705,5460
5367,465,1266,10817
5368,681,744,11877
5369,1652,232,1003
5370,20,510,894
5371,576,1225,149
5372,299,1854,2738
5373,1097,854,886
5374,630,360,12041
5375,839,839,19334
5376,542,430,19940
5377,1818,1720,9629
5378,634,111,6967
5379,655,1969,13641
5380,446,1137,3748
5381,1940,54,16150
5382,1904,1580,18336
5383,1637,5,12333
5384,393,1863,12511
5385,683,1469,8721
5386,1760,1395,5400
5387,981,1671,12789
5388,73,1485,19826
5389,1011,1803,17615
5390,1033,988,10880
5391,1665,1904,8168
5392,82,960,2234
5393,487,370,15453
5394,816,109,6422
5395,1230,1455,5993
5396,313,1612,6695
5397,721,1379,11752
5398,746,1274,3578
5399,1195,1538,13554
5400,1614,1049,14067
5401,1842,1772,7214
5402,708,1394,15039
5403,560,649,16370
5404,1895,351,765
5405,432,1074,1520
5406,215,1141,3186
5407,951,400,17234
5408,1383,1352,3291
5409,1307,1507,8519
5410,781,78,17560
5411,1206,1733,2387
5412,530,1463,8288
5413,1751,1476,1231
5414,956,1294,17215
5415,866,1113,7118
5416,1330,341,2422
5417,1191,649,11158
5418,1221,85,10261
5419,1847,1555,5467
5420,1079,880,4356
5421,1145,585,765
5422,1155,821,999
5423,1220,1093,1944
5424,1215,200,7370
5425,1036,258,13535
5426,725,53,8130
5427,1707,309,1205
5428,1550,1885,18767
5429,1344,1114,8440
5430,1042,1546,6136
5431,212,1153,10033
5432,53,577,11729
5433,1024,1590,15830
5434,947,580,15796
5435,930,1216,19059
5436,1996,590,15889
5437,881,785,12651
5438,1641,1998,1937
5439,1304,672,1214
5440,1321,765,19401
5441,1881,395,19409
5442,165,1893,18504
5443,1119,308,5684
5444,494,1878,12313
5445,1835,70,18792
5446,1133,604,16169
5447,1126,1100,16516
5448,1880,458,17443
5449,972,402,1894
5450,544,1332,6831
5451,811,545,5204
5452,75,1956,14132
5453,209,90,11526
5454,1471,1531,10210
5455,1703,281,17565
5456,808,684,3271
5457,829,1669,10189
5458,1233,1078,96
5459,868,1345,809
5460,1522,537,12085
5461,78,1659,19592
5462,262,1038,8242
5463,1456,706,17735
5464,896,1223,1444
5465,1945,502,18999
5466,249,1745,465
5467,1972,774,18547
5468,488,80,14602
5469,1274,1462,15478
5470,898,641,3917
5471,942,1910,18475
5472,1272,1837,12651
5473,388,8,9406
5474,268,1590,6029
5475,1927,929,5552
5476,322,415,13886
5477,1856,606,2235
5478,794,1672,15581
5479,862,1225,16245
5480,791,278,3356
5481,1722,1143,16863
5482,411,250,8765
5483,998,112,2851
5484,1522,35,956
5485,1413,343,1326
5486,190,973,18847
5487,275,379,5207
5488,1969,276,10791
5489,117,1976,8268
5490,1585,1759,6325
5491,647,1845,9925
5492,1673,949,8629
5493,1964,1757,6723
5494,1663,1027,10807
5495,894,1087,494
5496,1318,183,1119
5497,1650,1402,15127
5498,1352,136,14505
5499,1828,980,12895
5500,1414,95,6149
5501,59,1839,8820
5502,614,74,7588
5503,752,324,3637
5504,1254,568,15661
5505,929,276,1176
5506,1830,940,15711
5507,1404,251,17356
5508,979,694,10426
5509,1406,1927,12263
5510,439,1899,16405
5511,1073,1507,3460
5512,1471,1410,8615
5513,1713,540,7014
5514,1658,1241,16858
5515,1825,1781,2608
5516,1779,642,1448
5517,419,302,2420
5518,633,1895,1895
5519,243,518,8094
5520,773,667,5153
5521,1430,1086,10413
5522,616,884,8674
5523,1426,237,19833
5524,1492,176,10360
5525,986,799,2264
5526,1475,1542,15425
5527,1823,401,7817
5528,1922,180,8924
5529,1285,1716,18940
5530,1056,892,19799
5531,850,106,12955
5532,39,414,19250
5533,1434,1041,1196
5534,1777,1295,16992
5535,1241,970,14668
5536,1963,1950,9880
5537,1785,1355,11087
5538,401,182,8938
5539,1316,5,4581
5540,1839,277,12009
5541,1441,1545,5381
5542,105,1182,8972
5543,507,572,415
5544,1645,768,5781
5545,984,217,18508
5546,692,1719,4683
5547,948,1625,16701
5548,1066,579,3714
5549,650,293,1178
5550,1430,1012,3778
5551,389,326,18001
5552,598,75,5018
5553,519,542,12775
5554,1925,1091,11512
5555,1434,1215,4787
5556,1483,718,1766
5557,624,1674,9839
5558,1692,1623,8756
5559,1308,503,15861
5560,1646,1863,1599
5561,964,351,12714
5562,296,1685,7701
5563,1719,1543,12334
5564,519,1527,2590
5565,1140,1164,1392
5566,1786,325,9115
5567,351,1330,11275
5568,259,1390,18153
5569,1787,275,2996
5570,395,963,10650
5571,230,859,7562
5572,207,187,2222
5573,176,1422,364
5574,727,1783,18776
5575,449,1292,6016
5576,1085,1968,2617
5577,682,570,9307
5578,849,1343,4636
5579,27,207,5069
5580,1026,78,14033
5581,1660,33,3468
5582,322,720,3805
5583,833,379,15009
5584,1461,580,753
5585,1755,151,10399
5586,352,1684,10583
5587,1985,568,4036
5588,900,1148,11825
5589,44,263,4584
5590,790,947,8938
5591,615,1161,5582
5592,1940,1144,10238
5593,701,1837,3887
5594,1482,352,4552
5595,308,657,3613
5596,1412,750,10932
5597,1523,112,14242
5598,96,916,5590
5599,1280,142,16429
5600,304,1657,17569
5601,451,444,6571
5602,1143,112,7427
5603,523,1969,12207
5604,697,975,5075
5605,556,1656,2084
5606,671,793,1941
5607,1726,6,10627
5608,1938,1058,11982
5609,1909,634,1555
5610,1368,558,11386
5611,788,1437,6102
5612,1514,944,8641
5613,1205,1618,8577
5614,1769,512,11050
5615,810,899,9128
5616,94,557,15162
5617,1487,648,6897
5618,417,608,12860
5619,1638,905,332
5620,1457,982,11601
5621,569,240,8850
5622,1088,520,4478
5623,1262,61,19894
5624,1566,464,14692
5625,285,258,14526
5626,1118,1905,5948
5627,1034,1778,7625
5628,662,1369,2522
5629,553,1765,940
5630,218,1549,19923
5631,1798,1656,1824
5632,723,272,19250
5633,209,1825,15019
5634,1437,1809,15016
5635,1037,488,10782
5636,1843,1766,18639
5637,171,766,19518
5638,262,354,16107
5639,1974,1329,6086
5640,162,630,3450
5641,438,1481,17178
5642,809,1374,15494
5643,884,556,3293
5644,324,1128,9449
5645,1562,161,12403
5646,624,1572,17755
5647,1736,1811,16738
5648,784,1834,426
5649,238,1228,1566
5650,660,339,8750
5651,1698,1814,15916
5652,1311,1625,5443
5653,1296,195,3253
5654,798,366,12844
5655,977,1138,15399
5656,1807,1509,1380
5657,903,207,19746
5658,1662,1056,297
5659,1417,976,11489
5660,1456,1602,1385
5661,563,230,13653
5662,206,1704,13406
5663,1332,659,7673
5664,1515,515,14308
5665,822,391,5169
5666,655,334,5386
5667,624,1259,4132
5668,1309,13,7144
5669,1288,1896,6336
5670,107,758,17260
5671,738,806,11584
5672,1024,449,15140
5673,938,1367,4748
5674,112,1485,4018
5675,1713,658,1163
5676,114,497,3754
5677,223,577,6390
5678,1318,1501,15793
5679,353,1356,10544
5680,1558,1221,8041
5681,917,651,1439
5682,1585,511,19870
5683,1874,882,3112
5684,985,1705,879
5685,1658,1818,15410
5686,1762,362,14667
5687,1652,713,6918
5688,497,1592,19650
5689,309,566,14427
5690,570,1986,10753
5691,1176,1655,16904
5692,606,7,11020
5693,207,784,11180
5694,1910,148,11739
5695,939,1117,15715
5696,429,348,19368
5697,7,160,6468
5698,312,274,12201
5699,393,1942,6600
5700,503,405,8088
5701,792,1149,2732
5702,1485,36,887
5703,1041,563,19981
5704,1409,1944,8122
5705,1404,60,10025
5706,1634,1801,13491
5707,1941,434,555
5708,1690,825,12340
5709,1613,631,9634
5710,648,1071,10001
5711,72,1628,10917
5712,550,1636,17197
5713,947,302,7807
5714,732,753,18755
5715,326,79,12561
5716,1056,1018,9166
5717,363,63,18186
5718,1882,835,14331
5719,2,903,19355
5720,1633,1553,16176
5721,1580,1240,19961
5722,886,33,7339
5723,163,1624,4692
5724,735,1604,7264
5725,1929,101,2719
5726,1121,117,17288
5727,240,1479,10183
5728,15,705,2836
5729,986,1154,7507
5730,170,1932,19982
5731,948,1565,1068
5732,597,128,2524
5733,1941,582,5091
5734,986,1450,12408
5735,1366,885,19377
5736,1853,1401,8962
5737,766,1918,1106
5738,77,1099,17406
5739,1686,197,15220
5740,1611,1255,3401
5741,229,126,13972
5742,1026,413,8716
5743,1637,943,3972
5744,668,1207,7944
5745,1293,1140,18366
5746,1139,1140,19816
5747,456,1215,14042
5748,789,1334,11435
5749,787,1759,8726
5750,204,1895,10626
5751,1397,1545,684
5752,1962,1073,17120
5753,1808,279,8570
5754,426,543,9693
5755,1668,1249,12053
5756,701,162,16755
5757,1629,1272,6426
5758,1639,1446,15698
5759,1582,1488,7414
5760,1482,722,6593
5761,1490,559,2695
5762,125,97,9283
5763,919,9,1941
5764,399,1774,16610
5765,821,1010,6016
5766,300,1866,2637
5767,506,1583,13266
5768,1419,219,16274
5769,1359,416,5716
5770,1936,771,2792
5771,971,1497,11048
5772,470,428,3256
5773,351,1869,4034
5774,57,309,2254
5775,666,1707,4844
5776,163,59,19049
5777,1416,1835,10710
5778,682,909,19631
5779,574,199,15077
5780,919,769,17456
5781,342,189,7293
5782,1254,469,4998
5783,823,378,18426
5784,916,1811,6427
5785,992,1156,17685
5786,282,505,14485
5787,964,1605,11870
5788,1021,1995,19181
5789,799,901,19862
5790,398,1641,8716
5791,1491,129,18964
5792,1981,898,1379
5793,1920,34,6671
5794,267,642,14294
5795,105,1105,15760
5796,904,1916,17561
5797,1478,1339,266
5798,256,1435,1118
5799,948,818,507
5800,481,911,15989
5801,1994,1670,12639
5802,98,1425,7248
5803,500,1106,4574
5804,1069,1895,6397
5805,1861,420,13996
5806,506,766,18595
5807,1312,1090,10993
5808,1937,1542,11906
5809,126,488,1270
5810,1446,225,6819
5811,1524,225,1707
5812,174,311,8448
5813,1195,214,15588
5814,1506,1563,2372
5815,825,1500,15885
5816,1720,1846,12919
5817,823,1227,14521
5818,544,654,4573
5819,404,601,8114
5820,385,903,6799
5821,880,1373,8236
5822,641,119,16138
5823,375,319,19413
5824,938,901,6464
5825,835,179,6053
5826,1108,1092,1287
5827,57,982,16180
5828,925,1891,9726
5829,921,741,16869
5830,935,1155,12251
5831,114,1182,4049
5832,1917,697,14348
5833,1983,1358,4278
5834,1164,1733,5324
5835,1180,1435,15733
5836,1140,551,16280
5837,248,498,11343
5838,1557,64,4429
5839,526,641,18844
5840,1110,1893,7612
5841,832,957,15619
5842,332,291,14457
5843,1513,153,4149
5844,1311,104,18061
5845,29,1666,2057
5846,647,1656,14585
5847,341,1655,5019
5848,725,541,10912
5849,155,625,8497
5850,1009,461,19412
5851,426,697,17178
5852,797,687,7480
5853,633,531,2920
5854,239,1406,16661
5855,345,1497,883
5856,1820,196,14252
5857,1809,87,11525
5858,1043,893,2327
5859,1178,1371,7407
5860,430,1865,18569
5861,1832,1380,5673
5862,1741,1879,6706
5863,1049,959,5094
5864,1397,1685,12490
5865,991,1189,6470
5866,656,1210,14373
5867,1080,1154,15044
5868,1543,1699,12114
5869,686,20,12873
5870,1354,1684,14888
5871,1981,1569,18720
5872,1669,787,387
5873,1510,184,9719
5874,274,1777,2716
5875,860,473,6210
5876,2000,755,2601
5877,453,290,1834
5878,1113,1921,19728
5879,542,255,8387
5880,1363,1513,18356
5881,53,1274,9763
5882,1745,574,17813
5883,1133,452,6284
5884,855,462,4018
5885,32,1745,15100
5886,1603,1286,2196
5887,355,1526,4640
5888,1621,716,4677
5889,1081,177,7838
5890,563,1685,9700
5891,96,4,3554
5892,1881,1389,16821
5893,847,99,2584
5894,233,263,15935
5895,764,1656,7042
5896,1579,446,19949
5897,103,457,15439
5898,898,1699,6109
5899,132,1210,12558
5900,1837,1441,12201
5901,811,1607,13931
5902,1582,255,13856
5903,1968,60,18074
5904,1019,1328,5881
5905,611,1579,15373
5906,1566,1198,10654
5907,1358,675,8160
5908,1519,767,17375
5909,430,359,7214
5910,1859,1711,6198
5911,1729,316,6576
5912,184,1952,1949
5913,588,299,8523
5914,1363,842,8323
5915,1223,1302,7409
5916,619,274,13171
5917,1218,561,5970
5918,434,1291,11828
5919,1652,882,6811
5920,1851,1905,14154
5921,429,1482,2645
5922,436,1187,7858
5923,1643,787,11221
5924,677,1749,9891
5925,549,739,2924
5926,179,1406,12426
5927,1388,578,8911
5928,1002,228,14793
5929,686,1789,12168
5930,1230,1093,14688
5931,754,1769,17522
5932,1524,1392,62
5933,1141,851,7875
5934,1732,1391,19506
5935,1788,1133,11411
5936,803,778,19753
5937,1626,14,9752
5938,210,1499,10339
5939,1041,1302,2802
5940,1814,666,17929
5941,849,1547,18429
5942,456,546,1451
5943,1248,329,2962
5944,1170,497,9176
5945,543,274,8288
5946,159,1231,13261
5947,153,1566,17141
5948,617,1762,15760
5949,200,596,1857
5950,1707,1074,7919
5951,1217,1299,3692
5952,628,594,18374
5953,239,1017,10119
5954,760,1501,12896
5955,382,44,6344
5956,439,1902,19813
5957,828,1861,11989
5958,225,304,5832
5959,150,1714,11909
5960,176,1447,15714
5961,880,1203,9377
5962,1236,118,12188
5963,1278,1774,9600
5964,1366,1750,5159
5965,1324,1906,17681
5966,493,492,15552
5967,1703,1754,316
5968,1625,1627,4752
5969,1163,962,8726
5970,633,1527,4015
5971,1463,334,14114
5972,1750,110,11747
5973,1427,202,16682
5974,1166,1995,3374
5975,1532,30,11078
5976,1414,1602,5620
5977,261,1475,18595
5978,262,1209,18883
5979,557,1709,4640
5980,1904,1499,9656
5981,1097,1893,1905
5982,1313,1637,195
5983,993,860,9503
5984,1824,1742,3226
5985,1631,1956,1732
5986,28,14,7610
5987,519,1954,9708
5988,276,530,5358
5989,1381,1849,16938
5990,1586,209,1719
5991,1017,1145,9267
5992,170,1174,9529
5993,694,617,15429
5994,1397,1965,10973
5995,643,1806,12787
5996,861,1482,10409
5997,1825,1332,15321
5998,1239,1863,9152
5999,812,389,2477
6000,758,1066,8108
6001,981,190,10051
6002,1662,1320,18630
6003,1325,401,3875
6004,774,556,14421
6005,638,1569,11697
6006,842,533,10164
6007,1507,1531,19026
6008,394,1108,8092
6009,237,1835,14484
6010,259,615,3284
6011,497,16,10575
6012,1629,591,7491
6013,1953,1459,12818
6014,100,34,17668
6015,1268,288,7913
6016,1135,484,19749
6017,1789,271,13514
6018,636,456,337
6019,850,1805,6697
6020,1973,1522,1696
6021,1848,226,8340
6022,1756,1081,12505
6023,1864,258,15852
6024,1019,1120,7199
6025,518,1777,9771
6026,946,163,11363
6027,59,1360,2041
6028,474,930,12450
6029,1524,191,18285
6030,1312,1733,6728
6031,1802,624,17295
6032,1214,978,3761
6033,1598,747,9143
6034,1665,1308,3827
6035,1762,1627,4158
6036,1103,581,19907
6037,423,1554,5377
6038,373,850,18521
6039,274,1110,19967
6040,262,1126,7841
6041,1906,745,780
6042,1911,425,3496
6043,1741,1433,8227
6044,510,848,6837
6045,107,381,14084
6046,1683,1428,15442
6047,694,590,2081
6048,716,659,4963
6049,1631,79,9785
6050,878,645,7833
6051,1446,1210,16759
6052,403,1373,8603
6053,23,1413,3048
6054,1187,1552,4047
6055,195,1633,9317
6056,816,79,11220
6057,1094,1435,12206
6058,1778,749,9414
6059,1353,1754,13241
6060,168,889,6174
6061,1152,1727,16776
6062,325,1484,6077
6063,1069,700,13256
6064,1321,894,5118
6065,501,185,4832
6066,1119,1002,15957
6067,804,963,19824
6068,1017,35,4469
6069,1205,648,4706
6070,437,1018,19681
6071,1723,1934,9295
6072,1141,699,4880
6073,371,1565,11479
6074,895,702,15726
6075,669,1858,10344
6076,1127,376,2094
6077,978,186,1097
6078,1196,1233,13378
6079,423,1962,10175
6080,901,324,13536
6081,1340,1622,4483
6082,904,1053,19131
6083,1138,1971,12675
6084,992,321,1029
6085,784,390,7377
6086,644,1646,16400
6087,430,1038,2169
6088,283,401,17156
6089,759,477,7378
6090,1677,746,17231
6091,1132,762,12991
6092,1511,1397,12957
6093,1395,669,8133
6094,1849,365,18542
6095,1637,1927,3028
6096,820,1509,5283
6097,1539,600,4633
6098,306,604,4872
6099,1482,200,16477
6100,1020,82,12370
6101,1877,1581,12075
6102,1312,510,9378
6103,1288,80,10326
6104,11,1166,2168
6105,1002,135,13645
6106,1341,567,9984
6107,467,257,11243
6108,892,1381,19557
6109,1734,1398,16889
6110,59,1052,13320
6111,640,579,6169
6112,743,1681,13975
6113,1705,1523,10808
6114,34,60,5264
6115,712,1401,8154
6116,380,249,3503
6117,68,412,9317
6118,1174,1692,18248
6119,1257,129,605
6120,912,481,11627
6121,788,1444,13695
6122,1904,302,18620
6123,178,1822,2895
6124,1248,1488,5722
6125,1754,57,18386
6126,1220,1035,17292
6127,1866,993,935
6128,702,707,13309
6129,1624,1901,5237
6130,1691,880,14997
6131,1614,1491,9458
6132,1062,1933,10899
6133,792,1097,17226
6134,176,1782,13535
6135,528,930,15286
6136,535,1144,11923
6137,1206,215,2621
6138,885,795,4146
6139,443,40,19996
6140,67,1046,18528
6141,395,1568,14523
6142,1662,1393,15422
6143,801,1831,8911
6144,1474,1758,7747
6145,1753,1454,4034
6146,218,1834,5313
6147,1567,410,9779
6148,18,1346,17
6149,217,745,18550
6150,1704,1817,16007
6151,1579,1052,4604
6152,1990,1500,10853
6153,1913,255,11406
6154,1325,1924,11191
6155,1270,1763,3779
6156,1964,1188,1448
6157,1910,1432,791
6158,21,799,14775
6159,715,759,8443
6160,1099,558,12524
6161,1174,1027,12260
6162,1101,824,12444
6163,1312,859,4724
6164,465,175,18603
6165,1111,693,10521
6166,1092,771,13141
6167,1064,1473,3731
6168,1141,1889,14693
6169,666,1572,5287
6170,241,249,4642
6171,1862,1478,14953
6172,1866,798,13692
6173,494,1758,16123
6174,950,670,17475
6175,1600,1585,4798
6176,207,510,14943
6177,194,977,19889
6178,1963,572,3970
6179,1967,67,14674
6180,1304,1792,2002
6181,418,1035,16996
6182,1662,1577,3497
6183,1767,1739,756
6184,214,729,1576
6185,487,122,13954
6186,751,1033,9583
6187,774,1495,15927
6188,501,1098,9844
6189,1183,807,14530
6190,1467,737,8458
6191,645,440,14481
6192,1150,537,3197
6193,529,398,6041
6194,1488,116,9860
6195,1696,465,10919
6196,1499,31,10058
6197,98,1518,6023
6198,688,142,6664
6199,785,1231,4414
6200,1373,560,19643
6201,805,1804,5520
6202,443,1932,10829
6203,969,1392,6835
6204,420,812,11691
6205,1058,1203,1078
6206,1124,875,12208
6207,364,9,17041
6208,516,774,10879
6209,1528,527,10781
6210,477,1110,2645
6211,138,375,18885
6212,1307,1501,5549
6213,145,137,12419
6214,1427,1923,16597
6215,1472,671,18872
6216,979,974,14964
6217,534,1819,13175
6218,597,1699,11394
6219,1056,579,14143
6220,1167,756,2567
6221,127,1489,772
6222,1002,648,5173
6223,280,363,4346
6224,1659,651,4561
6225,992,1154,265
6226,1144,1901,1389
6227,994,132,2727
6228,744,1217,2981
6229,1958,199,3903
6230,283,705,6379
6231,284,1376,6039
6232,1620,306,3444
6233,118,1973,1550
6234,1837,1263,11447
6235,1476,809,16363
6236,879,709,1706
6237,1341,338,6261
6238,834,1306,15441
6239,1736,1459,17466
6240,1909,291,15565
6241,1025,1577,9653
6242,782,1872,6111
6243,195,148,11385
6244,1522,305,17770
6245,223,1143,5118
6246,512,502,13952
6247,1212,1634,14366
6248,744,1045,3319
6249,777,1712,4703
6250,980,828,4524
6251,1701,329,1871
6252,1426,1960,7076
6253,897,69,19136
6254,546,828,8800
6255,1985,577,6331
6256,580,689,9310
6257,1540,1264,18907
6258,788,113,6355
6259,1187,222,12643
6260,273,740,4144
6261,1946,869,2472
6262,503,1165,16793
6263,403,323,3687
6264,1010,1843,1180
6265,915,1463,2901
6266,436,900,10274
