,SessionId,ItemId,Timestamps
2907,21,170,10646
2908,92,40,10579
2909,102,176,11489
2910,41,21,511
2911,181,86,13171
2912,142,198,2585
2913,0,106,16352
2914,86,43,7492
2915,36,89,2955
2916,119,119,19782
2917,8,145,1176
2918,128,8,1057
2919,66,171,18994
2920,133,138,652
2921,54,129,6942
2922,122,189,13517
2923,26,28,7467
2924,196,46,1341
2925,148,3,14485
2926,150,32,13111
2927,95,199,5983
2928,8,154,12309
2929,61,109,3700
2930,67,28,11811
2931,64,167,12254
2932,57,144,8689
2933,60,22,7313
2934,16,200,9557
2935,78,80,17138
2936,146,74,7125
2937,87,4,12868
2938,141,40,8892
2939,197,41,9314
2940,0,130,13135
2941,2,103,16208
2942,18,146,13964
2943,98,117,8639
2944,191,40,766
2945,176,68,16314
2946,81,62,51
2947,171,190,11838
2948,144,34,8299
2949,179,65,2137
2950,113,139,10427
2951,78,98,8811
2952,104,13,16330
2953,50,4,19900
2954,185,134,2066
2955,157,181,18111
2956,149,192,14680
2957,59,181,6031
2958,86,36,5687
2959,109,40,18357
2960,170,192,251
2961,46,123,16882
2962,90,44,14690
2963,138,33,13470
2964,5,138,8353
2965,119,187,8414
2966,77,87,12638
2967,35,157,1733
2968,40,157,13526
2969,181,85,15476
2970,180,152,13361
2971,159,25,13398
2972,150,63,14456
2973,24,8,19075
2974,28,43,13880
2975,173,50,7432
2976,83,164,13661
2977,154,69,6474
2978,19,6,19862
2979,180,22,7232
2980,1,107,12296
2981,86,46,4802
2982,170,148,15408
2983,158,104,4855
2984,53,113,10969
2985,59,86,17434
2986,57,146,8283
2987,23,16,5786
2988,82,84,1325
2989,52,108,17833
2990,118,152,17381
2991,188,30,1035
2992,50,29,8246
2993,131,77,5647
2994,51,68,6500
2995,172,70,6080
2996,22,90,19022
2997,109,68,5038
2998,88,117,15515
2999,164,121,8543
3000,199,80,1230
3001,196,92,15336
3002,92,192,13814
3003,133,12,9833
3004,0,187,14892
3005,79,147,2566
3006,45,66,4557
3007,196,133,16469
3008,124,33,7721
3009,104,35,3561
3010,147,102,3862
3011,38,107,12105
3012,145,169,15126
3013,50,22,14780
3014,166,163,17169
3015,52,15,7366
3016,74,115,8724
3017,162,145,4786
3018,53,91,3484
3019,117,83,5942
3020,66,40,19244
3021,70,193,14681
3022,51,175,15317
3023,74,195,5914
3024,16,161,16555
3025,99,142,40
3026,179,198,2708
3027,59,191,8850
3028,16,168,6127
3029,44,13,15888
3030,136,72,12404
3031,107,180,3411
3032,1,148,10601
3033,99,184,12709
3034,86,132,1429
3035,14,12,16903
3036,50,66,8687
3037,199,27,4618
3038,150,1,6419
3039,172,49,3772
3040,137,44,12728
3041,7,104,14421
3042,181,180,19855
3043,127,12,13219
3044,169,187,6063
3045,58,79,4538
3046,192,178,7657
3047,102,15,15462
3048,109,80,12030
3049,150,82,8897
3050,128,91,19463
3051,73,81,12771
3052,129,176,19615
3053,44,159,3416
3054,131,96,10235
3055,175,101,15236
3056,116,195,15257
3057,71,162,8385
3058,120,31,1431
3059,15,128,7524
3060,112,92,14747
3061,187,25,6346
3062,176,183,7091
3063,156,16,19392
3064,6,164,13257
3065,163,58,12848
3066,104,31,8325
3067,25,139,19845
3068,192,199,2187
3069,152,6,6386
3070,42,26,17766
3071,58,160,18713
3072,69,89,4213
3073,152,75,239
3074,191,178,3563
3075,25,114,19911
3076,196,102,3294
3077,163,5,9583
3078,108,137,1235
3079,102,190,404
3080,79,115,7422
3081,3,113,2744
3082,7,175,9049
3083,122,49,3268
3084,11,51,12778
3085,115,196,8075
3086,18,184,10000
3087,95,25,19251
3088,180,69,4896
3089,122,162,14719
3090,130,67,15636
3091,0,69,12739
3092,1,61,13652
3093,93,97,1960
3094,38,173,3218
3095,153,156,7428
3096,87,33,1484
3097,189,177,7580
3098,121,5,18687
3099,184,13,17735
3100,127,194,69
3101,79,199,11800
3102,174,113,2570
3103,24,48,11649
3104,129,23,16338
3105,16,141,15558
3106,42,20,5872
3107,67,116,13986
3108,45,127,9711
3109,60,139,6255
3110,32,88,14707
3111,86,120,7546
3112,135,160,1514
3113,160,86,16856
3114,103,58,11675
3115,65,23,12270
3116,37,189,4601
3117,129,59,12232
3118,132,194,5414
3119,156,23,8478
3120,169,186,6779
3121,38,78,8086
3122,173,80,18989
3123,81,137,3719
3124,78,139,4320
3125,163,87,17121
3126,128,147,2936
3127,185,114,15364
3128,103,12,17744
3129,119,196,12436
3130,88,106,3215
3131,140,126,13906
3132,188,108,15669
3133,144,145,8916
3134,26,145,18790
3135,200,194,8146
3136,19,45,5778
3137,157,181,17972
3138,195,21,9587
3139,154,16,10083
3140,160,77,8962
3141,26,140,6730
3142,183,175,3530
3143,126,103,13973
3144,113,54,8772
3145,150,147,16530
3146,138,141,4599
3147,108,156,8468
3148,143,124,18758
3149,125,160,2223
3150,52,192,16997
3151,70,59,19993
3152,110,169,17508
3153,13,40,2882
3154,47,108,12481
3155,81,147,8529
3156,92,89,11438
3157,85,195,12554
3158,141,101,13038
3159,117,94,585
3160,47,0,708
3161,67,192,18078
3162,85,80,12120
3163,92,102,11737
3164,25,173,15825
3165,140,112,17520
3166,60,194,6462
3167,112,53,7781
3168,149,105,4538
3169,71,36,11070
3170,154,85,12714
3171,18,155,3548
3172,19,104,3706
3173,37,25,13203
3174,192,198,13224
3175,143,143,49
3176,123,104,12000
3177,142,116,7501
3178,180,38,16858
3179,1,96,16063
3180,140,177,18627
3181,132,17,16695
3182,5,132,6559
3183,149,163,1337
3184,189,19,19743
3185,145,160,7560
3186,103,16,5438
3187,70,75,19156
3188,138,109,15321
3189,82,133,17385
3190,166,190,653
3191,47,149,14138
3192,112,86,6531
3193,50,126,12184
3194,41,66,15337
3195,19,132,19868
3196,190,135,663
3197,148,162,12815
3198,123,23,1690
3199,48,186,9272
3200,84,15,15063
3201,138,200,17717
3202,40,18,7833
3203,124,197,1067
3204,178,186,15674
3205,190,72,18720
3206,57,184,7323
3207,175,38,2443
3208,179,8,18153
3209,26,155,9183
3210,58,190,15866
3211,193,34,5892
3212,147,116,3237
3213,196,18,3426
3214,184,39,2995
3215,71,39,2408
3216,64,61,5967
3217,37,2,15386
3218,65,80,11399
3219,37,74,14403
3220,165,99,10487
3221,78,88,5108
3222,34,188,19358
3223,193,116,19040
3224,178,168,18812
3225,98,125,5962
3226,63,73,4582
3227,41,155,14113
3228,182,169,4568
3229,92,193,13332
3230,198,84,13423
3231,103,149,12868
3232,15,164,9031
3233,32,45,11911
3234,77,79,9955
3235,179,129,2578
3236,103,173,14434
3237,150,93,2364
3238,182,162,15459
3239,58,84,11960
3240,43,9,6090
3241,194,164,9871
3242,193,26,19531
3243,4,86,8212
3244,167,95,12270
3245,167,200,11820
3246,73,61,11906
3247,149,10,3110
3248,161,103,9823
3249,185,88,16251
3250,82,33,13684
3251,90,199,18670
3252,102,15,17353
3253,30,146,17438
3254,40,114,15977
3255,82,17,18355
3256,124,185,12880
3257,165,8,6893
3258,78,73,18180
3259,189,182,4574
3260,179,73,4553
3261,39,119,2845
3262,69,184,16251
3263,0,100,1861
3264,73,110,2857
3265,150,74,17192
3266,166,65,17436
3267,196,189,182
3268,107,88,18117
3269,89,80,7940
3270,128,70,3524
3271,13,159,6251
3272,37,165,5665
3273,92,16,169
3274,93,45,17917
3275,101,103,165
3276,42,101,19282
3277,10,173,1137
3278,96,197,3865
3279,45,172,16061
3280,104,140,9438
3281,149,200,5468
3282,39,54,2927
3283,8,144,13981
3284,185,82,11452
3285,111,147,6801
3286,31,134,16371
3287,173,179,12543
3288,135,134,6436
3289,70,173,8237
3290,68,175,9885
3291,36,163,19959
3292,179,117,5376
3293,144,187,10851
3294,133,64,8083
3295,77,37,18627
3296,94,43,14074
3297,30,76,11887
3298,33,125,5610
3299,62,17,10047
3300,20,78,11954
3301,97,96,19196
3302,141,5,9567
3303,146,140,6011
3304,92,72,14746
3305,105,59,15806
3306,21,108,6023
3307,136,11,4057
3308,7,60,826
3309,138,102,2174
3310,51,151,17059
3311,170,108,7746
3312,88,154,4184
3313,55,142,13546
3314,47,128,7115
3315,56,31,1278
3316,151,100,8536
3317,26,44,6993
3318,173,22,15277
3319,84,153,16588
3320,120,9,15210
3321,11,125,1556
3322,199,23,13059
3323,131,162,17155
3324,64,130,1586
3325,178,97,11876
3326,84,28,14422
3327,188,115,18769
3328,60,190,1593
3329,65,84,4381
3330,36,81,17166
3331,20,180,17429
3332,108,138,17183
3333,84,172,19239
3334,3,163,1860
3335,148,120,14499
3336,183,4,18903
3337,52,183,6809
3338,41,191,4127
3339,161,58,15616
3340,44,167,5259
3341,79,35,667
3342,147,109,1990
3343,165,153,5742
3344,6,164,2643
3345,124,160,10404
3346,30,107,14647
3347,1,35,12593
3348,97,114,18138
3349,118,88,16582
3350,152,5,19970
3351,75,24,372
3352,10,2,2796
3353,54,193,10280
3354,70,66,4324
3355,103,111,3852
3356,125,150,3946
3357,21,91,16139
3358,64,57,17857
3359,113,6,3582
3360,6,156,9948
3361,152,110,13073
3362,26,55,7135
3363,69,132,65
3364,173,49,406
3365,72,2,6008
3366,17,105,17496
3367,20,189,17716
3368,130,183,9798
3369,130,136,8875
3370,144,58,318
3371,133,168,6819
3372,142,73,14234
3373,84,45,15703
3374,90,176,18013
3375,186,179,11387
3376,7,94,12770
3377,7,165,10193
3378,188,147,14088
3379,73,78,5538
3380,70,154,11980
3381,75,65,10257
3382,180,63,10219
3383,104,184,8898
3384,161,131,7450
3385,98,64,7757
3386,28,193,4321
3387,12,63,15204
3388,149,94,16988
3389,44,52,9839
3390,147,127,777
3391,157,117,142
3392,60,32,5055
3393,71,52,12905
3394,186,13,11716
3395,176,32,15453
3396,127,3,19014
3397,67,51,2114
3398,41,191,8624
3399,32,193,16694
3400,127,45,6043
3401,175,160,11944
3402,89,81,1594
3403,162,10,19491
3404,116,17,5974
3405,122,165,5577
3406,86,70,8901
3407,95,69,9846
3408,196,31,1420
3409,101,41,7029
3410,183,199,6770
3411,39,63,13272
3412,117,174,50
3413,130,199,9872
3414,94,128,10294
3415,184,83,673
3416,82,53,19223
3417,19,23,8147
3418,81,13,19230
3419,144,16,13748
3420,158,176,15627
3421,102,4,14388
3422,196,95,11260
3423,149,152,18451
3424,26,71,13754
3425,45,124,12375
3426,2,83,2883
3427,88,126,8522
3428,125,42,667
3429,24,166,3121
3430,32,108,10722
3431,133,111,16079
3432,67,151,9999
3433,57,84,19232
3434,154,187,7679
3435,144,14,4556
3436,136,31,3212
3437,75,106,4608
3438,149,76,17785
3439,164,159,4519
3440,133,82,4431
3441,16,168,829
3442,155,109,19380
3443,189,89,8360
3444,197,67,19722
3445,26,137,9115
3446,3,137,2990
3447,161,116,18908
3448,62,97,1609
3449,76,52,7060
3450,132,56,2029
3451,188,135,5901
3452,129,2,6740
3453,44,28,10446
3454,19,99,14193
3455,179,111,16715
3456,18,77,4273
3457,155,18,17024
3458,104,164,10427
3459,107,76,4347
3460,51,20,5313
3461,76,72,4883
3462,47,91,18043
3463,165,176,16480
3464,27,12,17825
3465,178,193,6208
3466,144,148,10429
3467,22,178,8003
3468,116,1,4250
3469,99,14,13778
3470,33,67,2523
3471,81,33,16172
3472,23,179,3474
3473,83,7,19508
3474,163,101,7406
3475,41,111,19867
3476,142,48,8760
3477,43,33,11662
3478,6,199,12625
3479,195,42,17615
3480,86,32,13214
3481,71,44,4499
3482,155,63,18299
3483,96,154,16784
3484,195,8,16139
3485,12,73,5432
3486,196,21,6052
3487,139,197,9632
3488,141,9,14207
3489,160,162,5633
3490,183,40,12727
3491,13,57,12048
3492,72,58,1938
3493,13,190,14744
3494,191,86,6956
3495,143,190,4353
3496,95,36,14612
3497,184,28,12516
3498,191,175,5939
3499,32,168,13407
3500,99,9,11993
3501,94,47,12572
3502,95,185,7746
3503,32,42,10386
3504,62,119,6739
3505,61,152,11073
3506,190,125,17705
3507,110,77,18081
3508,169,21,726
3509,36,109,4973
3510,74,32,544
3511,180,61,1116
3512,134,19,5412
3513,198,53,18094
3514,146,177,8940
3515,23,36,12519
3516,11,121,7713
3517,117,38,11736
3518,73,99,1811
3519,164,164,19389
3520,34,182,14429
3521,63,36,423
3522,55,128,5109
3523,150,67,2677
3524,157,100,7762
3525,84,154,1123
3526,183,105,11788
3527,64,54,13665
3528,183,152,16379
3529,67,75,19768
3530,98,135,14266
3531,10,140,3978
3532,13,112,17174
3533,38,148,19726
3534,121,62,14502
3535,125,122,15924
3536,140,127,17064
3537,126,4,11737
3538,134,19,19267
3539,37,59,255
3540,157,34,19728
3541,61,195,3070
3542,161,28,8118
3543,126,99,10536
3544,131,175,16609
3545,1,133,4315
3546,136,136,11928
3547,24,107,16660
3548,37,3,5296
3549,41,189,2186
3550,151,23,16024
3551,193,133,7270
3552,85,153,15781
3553,179,91,19449
3554,5,123,2021
3555,77,11,804
3556,136,185,1008
3557,79,42,779
3558,14,21,19965
3559,24,20,14367
3560,95,123,13430
3561,110,125,5982
3562,171,92,5886
3563,115,157,13863
3564,146,68,19112
3565,77,13,18559
3566,10,18,18557
3567,82,33,17214
3568,0,106,6843
3569,155,88,12366
3570,160,88,11993
3571,66,168,10
3572,33,147,12319
3573,40,188,16359
3574,130,37,2912
3575,54,181,14955
3576,67,93,9495
3577,81,195,17675
3578,90,122,169
3579,127,96,15367
3580,160,151,11494
3581,71,170,2343
3582,59,46,4148
3583,35,133,19409
3584,40,61,14998
3585,169,184,11802
3586,157,93,10327
3587,153,113,5389
3588,175,51,12415
3589,117,188,1889
3590,51,93,9199
3591,28,6,18015
3592,30,92,18191
3593,149,93,17810
3594,199,139,6761
3595,111,198,3722
3596,194,65,19810
3597,3,133,2678
3598,138,103,14220
3599,67,141,12350
3600,56,109,11229
3601,180,91,2935
3602,142,156,6085
3603,33,186,5940
3604,9,185,2692
3605,27,124,6396
3606,39,167,13656
3607,130,127,484
3608,71,29,16305
3609,144,44,5432
3610,163,170,6609
3611,88,37,11287
3612,73,102,9688
3613,188,43,14928
3614,73,121,12961
3615,8,26,13705
3616,46,43,1204
3617,78,99,18061
3618,49,137,10913
3619,152,141,768
3620,199,43,12997
3621,18,90,4482
3622,191,102,6479
3623,27,33,6013
3624,89,153,12904
3625,146,51,982
3626,104,5,9691
3627,54,95,18804
3628,174,96,14354
3629,40,148,12586
3630,68,64,9907
3631,12,18,3484
3632,148,145,13327
3633,8,163,19956
3634,63,178,7725
3635,184,148,6439
3636,66,120,8515
3637,139,182,12864
3638,23,57,5953
3639,199,44,3472
3640,71,26,14440
3641,93,191,3542
3642,63,144,19112
3643,108,139,2048
3644,26,81,4620
3645,56,198,3459
3646,152,109,6337
3647,147,6,10977
3648,8,127,7915
3649,37,77,16500
3650,194,113,8955
3651,50,181,6020
3652,45,121,19430
3653,179,125,17439
3654,131,164,6810
3655,103,153,18196
3656,7,170,17079
3657,22,94,12952
3658,88,192,1146
3659,20,169,3805
3660,69,116,8737
3661,123,14,14007
3662,56,96,14247
3663,37,176,15794
3664,87,99,9751
3665,145,157,19957
3666,143,8,13576
3667,89,105,613
3668,96,36,13738
3669,10,165,9023
3670,144,157,15400
3671,149,147,15342
3672,14,178,107
3673,121,116,15303
3674,28,30,18583
3675,29,63,13864
3676,65,4,13267
3677,197,70,17808
3678,183,128,485
3679,100,43,9964
3680,7,38,1697
3681,194,142,15861
3682,40,71,5804
3683,102,103,4218
3684,138,108,2875
3685,124,194,8059
3686,107,123,13256
3687,42,39,11211
3688,166,156,6453
3689,189,105,7328
3690,119,110,9058
3691,118,100,11230
3692,166,35,3291
3693,21,70,9046
3694,20,116,6740
3695,88,88,16018
3696,163,98,13589
3697,182,69,6640
3698,111,107,7250
3699,50,91,6417
3700,100,160,8837
3701,45,13,18918
3702,174,131,2566
3703,77,92,7581
3704,187,140,10887
3705,49,54,18420
3706,141,195,10975
3707,192,42,14851
3708,196,66,19690
3709,132,121,8902
3710,41,31,1791
3711,42,116,12478
3712,56,121,18505
3713,143,64,13391
3714,17,170,1682
3715,160,184,17360
3716,5,141,10615
3717,15,17,12546
3718,123,12,18828
3719,40,73,15606
3720,47,35,8989
3721,53,125,7049
3722,55,116,14310
3723,48,91,1317
3724,75,37,5152
3725,199,95,16586
3726,63,75,6588
3727,199,194,16879
3728,185,179,18394
3729,53,103,1273
3730,126,101,19383
3731,99,57,19334
3732,81,78,11300
3733,50,189,9070
3734,94,23,8165
3735,170,25,2156
3736,35,82,1192
3737,34,47,6189
3738,165,132,11007
3739,120,154,986
3740,142,94,1489
3741,163,88,10209
3742,117,89,13384
3743,86,33,16325
3744,128,181,1577
3745,95,19,15681
3746,198,57,879
3747,198,166,11712
3748,4,180,9172
3749,2,73,17265
3750,128,159,13691
3751,141,175,11578
3752,22,113,9853
3753,40,40,6318
3754,164,127,14455
3755,56,40,4307
3756,37,14,9107
3757,79,40,15291
3758,174,5,11337
3759,146,101,4074
3760,112,124,19989
3761,171,5,1364
3762,140,138,3745
3763,48,51,16354
3764,53,162,3679
3765,17,3,1887
3766,70,156,13473
3767,6,129,17405
3768,38,196,12463
3769,25,141,9078
3770,26,101,229
3771,138,152,15299
3772,174,12,12295
3773,108,72,8513
3774,0,90,7025
3775,39,39,8940
3776,42,98,11886
3777,28,60,10261
3778,189,134,16700
3779,136,19,7719
3780,182,135,17175
3781,198,25,18701
3782,163,128,19182
3783,73,91,10550
3784,190,169,10374
3785,48,59,17054
3786,70,119,8722
3787,134,130,16917
3788,34,187,14525
3789,109,135,3277
3790,88,1,3288
3791,184,76,9185
3792,77,154,14296
3793,166,131,14793
3794,41,142,3685
3795,134,16,6283
3796,2,121,14068
3797,42,117,12722
3798,157,22,7020
3799,184,35,17078
3800,159,25,16944
3801,132,8,12832
3802,195,137,3779
3803,19,180,1306
3804,143,138,16435
3805,21,52,510
3806,193,198,10336
3807,159,34,17482
3808,154,41,13614
3809,184,9,13982
3810,87,126,17467
3811,23,197,6967
3812,160,67,11544
3813,15,21,3077
3814,58,196,13045
3815,172,128,5105
3816,12,6,10793
3817,47,27,1013
3818,82,173,8146
3819,111,183,18620
3820,3,17,565
3821,169,28,676
3822,4,99,6307
3823,184,158,16237
3824,193,117,12244
3825,55,166,9559
3826,11,63,1767
3827,33,104,11665
3828,99,79,12869
3829,9,33,7418
3830,78,70,16739
3831,41,87,9434
3832,141,145,13785
3833,142,39,5528
3834,68,68,11599
3835,95,31,1881
3836,147,28,16781
3837,183,50,10651
3838,58,119,7609
3839,200,52,3027
3840,84,60,2441
3841,10,135,12776
3842,18,189,648
3843,90,8,9952
3844,113,76,9328
3845,112,41,12453
3846,10,31,3529
3847,36,15,18633
3848,93,6,6182
3849,142,24,11788
3850,110,99,15294
3851,31,134,4674
3852,7,155,11490
3853,39,101,10830
3854,154,50,5555
3855,87,69,8516
3856,66,104,19694
3857,49,169,7218
3858,161,75,11705
3859,176,96,13706
3860,87,127,10255
3861,195,101,18847
3862,40,90,2769
3863,158,19,14036
3864,165,25,9017
3865,182,81,4521
3866,98,57,13190
3867,184,90,18614
3868,76,186,8568
3869,69,52,6487
3870,26,93,5743
3871,104,17,15946
3872,74,119,5201
3873,40,110,9240
3874,22,185,14378
3875,94,185,12462
3876,59,194,19435
3877,168,104,14316
3878,75,199,12794
3879,65,182,12559
3880,5,199,13184
3881,148,98,7128
3882,133,44,18094
3883,173,54,11671
3884,10,107,13695
3885,54,38,18286
3886,24,168,12736
3887,1,178,11927
3888,163,82,6033
3889,97,130,3551
3890,170,129,16715
3891,187,179,1240
3892,155,186,6298
3893,151,98,8710
3894,174,87,10817
3895,199,182,19037
3896,174,22,12098
3897,10,105,16609
3898,119,67,16003
3899,32,93,14535
3900,120,49,17102
3901,150,16,524
3902,66,101,14991
3903,91,51,16348
3904,138,71,1324
3905,157,197,1258
3906,162,59,1791
3907,105,108,12652
3908,172,13,3549
3909,105,64,6173
3910,112,188,5561
3911,21,196,18529
3912,89,9,7836
3913,122,140,19627
3914,47,162,6298
3915,182,160,14385
3916,90,115,14986
3917,198,34,13749
3918,118,72,18021
3919,58,143,7875
3920,141,190,7447
3921,169,126,4361
3922,86,80,13571
3923,136,85,12870
3924,68,14,12237
3925,125,162,14147
3926,136,92,16452
3927,162,34,10072
3928,53,9,12594
3929,23,10,15202
3930,199,57,17771
3931,173,61,8470
3932,61,9,9795
3933,27,99,1791
3934,183,32,16495
3935,48,135,1804
3936,145,25,9122
3937,64,200,19716
3938,2,15,6283
3939,36,5,1545
3940,185,45,19070
3941,57,46,8680
3942,114,74,9960
3943,55,80,16809
3944,109,129,11891
3945,176,65,15323
3946,173,128,13603
3947,138,6,8067
3948,191,178,8697
3949,39,175,9979
3950,196,148,957
3951,137,24,8271
3952,5,25,17291
3953,10,10,7834
3954,136,63,14119
3955,80,81,9882
3956,192,0,17961
3957,6,91,16844
3958,77,144,18978
3959,54,178,13185
3960,66,32,7094
3961,25,87,17318
3962,0,127,1495
3963,104,53,11601
3964,69,13,9273
3965,115,57,18228
3966,138,157,17145
3967,78,144,14545
3968,33,129,16402
3969,39,28,16813
3970,23,152,4041
3971,189,175,16890
3972,176,143,7842
3973,144,139,7302
3974,51,93,16677
3975,128,123,1930
3976,110,73,2263
3977,184,41,11167
3978,130,182,8726
3979,157,45,3941
3980,157,158,10455
3981,200,138,5224
3982,58,11,17609
3983,90,100,8911
3984,141,163,7381
3985,179,51,15902
3986,102,10,3033
3987,35,119,6060
3988,198,71,10919
3989,172,166,18911
3990,99,51,9349
3991,167,185,9057
3992,180,63,3574
3993,144,2,6576
3994,143,175,17743
3995,177,23,18306
3996,102,112,10814
3997,115,95,19971
3998,42,194,17120
3999,173,51,5988
4000,55,193,19872
4001,18,111,9288
4002,150,180,10045
4003,141,155,12448
4004,147,102,11647
4005,101,128,6596
4006,66,177,5454
4007,71,28,11967
4008,153,140,5893
4009,36,93,6420
4010,73,74,11983
4011,27,77,2668
4012,176,81,14397
4013,31,103,7634
4014,113,51,6849
4015,108,154,15147
4016,85,157,5387
4017,61,55,7377
4018,73,15,10802
4019,11,91,373
4020,193,154,17942
4021,78,0,14380
4022,168,165,7548
4023,93,83,6022
4024,58,91,3163
4025,93,18,5096
4026,102,183,8403
4027,147,76,10469
4028,78,125,5728
4029,106,78,3964
4030,74,7,1616
4031,97,179,8961
4032,120,10,7138
4033,128,140,15597
4034,177,99,3542
4035,112,139,12178
4036,58,84,13256
4037,101,95,10444
4038,164,60,6138
4039,82,19,11696
4040,184,197,3335
4041,143,33,8919
4042,191,168,5616
4043,165,192,7544
4044,138,156,6884
4045,25,30,19571
4046,127,120,4398
4047,187,18,13707
4048,97,136,9919
4049,36,107,672
4050,148,81,19491
4051,160,175,2710
4052,178,66,17331
4053,198,52,19212
4054,38,154,14060
4055,21,174,19706
4056,70,28,16677
4057,173,122,3869
4058,165,22,9829
4059,15,136,7193
4060,134,164,17463
4061,167,195,965
4062,192,49,3845
4063,57,92,14610
4064,20,174,3750
4065,12,123,6465
4066,153,150,19804
4067,99,103,14422
4068,148,115,17755
4069,54,99,1435
4070,52,96,8165
4071,8,130,4088
4072,12,19,11691
4073,43,170,10850
4074,31,110,9617
4075,127,87,14530
4076,33,160,18913
4077,117,163,6603
4078,89,175,6581
4079,5,146,11499
4080,95,193,1136
4081,36,125,4800
4082,114,23,12101
4083,18,151,18870
4084,42,36,8040
4085,193,139,12080
4086,18,141,16573
4087,19,163,10258
4088,104,114,15264
4089,14,2,18273
4090,54,43,16079
4091,169,68,14278
4092,67,150,14988
4093,189,122,14519
4094,81,122,6890
4095,155,55,18562
4096,8,49,2080
4097,153,73,12803
4098,121,93,5358
4099,6,155,1957
4100,198,102,1390
4101,109,155,3749
4102,107,109,18328
4103,58,78,7287
4104,149,144,10884
4105,143,8,10948
4106,66,181,1180
4107,59,167,10588
4108,198,78,12387
4109,124,39,14970
4110,0,46,12285
4111,42,157,6829
4112,161,164,4255
4113,55,149,13446
4114,182,63,2940
4115,45,97,9348
4116,25,128,17723
4117,51,37,19732
4118,71,78,6561
4119,155,168,17125
4120,102,20,6988
4121,166,58,1083
4122,120,21,14260
4123,98,200,17922
4124,41,23,5552
4125,136,17,12372
4126,147,58,2954
4127,29,87,18832
4128,196,148,16262
4129,174,148,10352
4130,151,103,4883
4131,114,73,15517
4132,184,33,2935
4133,110,38,14883
4134,158,164,3588
4135,146,6,15384
4136,73,192,8219
4137,87,109,11402
4138,42,38,1742
4139,95,137,7032
4140,70,198,9996
4141,60,32,3404
4142,185,189,10730
4143,49,123,18006
4144,74,164,1989
4145,52,102,5333
4146,100,97,12049
4147,25,85,3726
4148,11,22,19163
4149,152,95,13239
4150,58,150,3758
4151,122,130,16434
4152,51,6,15858
4153,96,60,13582
4154,117,143,15167
4155,117,17,10012
4156,66,91,17247
4157,50,113,1164
4158,10,68,2012
4159,100,145,2243
4160,132,169,19836
4161,80,22,13429
4162,65,158,15214
4163,60,124,12979
4164,151,109,16032
4165,162,45,6996
4166,88,27,812
4167,153,197,14943
4168,125,83,13415
4169,187,5,1714
4170,119,148,3955
4171,173,21,14190
4172,194,141,7987
4173,135,25,9733
4174,193,83,16383
4175,143,57,11693
4176,68,81,14452
4177,88,152,11110
4178,178,25,17484
4179,39,54,11992
4180,54,78,3300
4181,138,112,13036
4182,113,128,4092
4183,192,72,15684
4184,65,115,16987
4185,35,188,12154
4186,126,9,8292
4187,65,156,19328
4188,47,72,4016
4189,106,46,15232
4190,22,43,14195
4191,59,185,18590
4192,26,121,18756
4193,35,185,19735
4194,47,196,16264
4195,165,198,17983
4196,142,102,9811
4197,121,192,19892
4198,51,20,19480
4199,75,60,6338
4200,92,83,9374
4201,24,65,3583
4202,193,110,7431
4203,41,116,15775
4204,29,178,3057
4205,31,70,19385
4206,63,96,15284
4207,178,66,14649
4208,41,117,17364
4209,103,42,6664
4210,178,49,9770
4211,149,112,16643
4212,142,113,17046
4213,62,31,6682
4214,200,68,3167
4215,4,113,3016
4216,106,99,13395
4217,128,71,6885
4218,138,59,15383
4219,109,148,14266
4220,158,70,2315
4221,91,149,10390
4222,174,187,2502
4223,188,169,14769
4224,104,106,8512
4225,118,69,5118
4226,174,189,8335
4227,178,12,7226
4228,34,165,14084
4229,74,133,5068
4230,150,93,4270
4231,180,113,13301
4232,6,108,17442
4233,135,11,13932
4234,123,127,16205
4235,37,19,1304
4236,77,120,958
4237,28,58,5808
4238,39,164,6783
4239,133,159,12023
4240,158,64,18278
4241,149,77,2431
4242,15,137,4304
4243,199,41,10464
4244,195,130,4098
4245,180,77,19037
4246,30,150,3044
4247,115,199,11917
4248,19,52,15744
4249,64,51,10977
4250,141,176,2031
4251,129,125,12400
4252,31,135,18756
4253,120,66,16805
4254,78,134,2685
4255,9,157,6733
4256,137,129,12010
4257,152,112,11589
4258,74,16,13295
4259,48,139,4218
4260,96,109,13505
4261,79,94,16780
4262,107,28,7934
4263,34,157,10424
4264,48,98,13258
4265,87,118,11501
4266,126,151,19235
4267,62,165,2244
4268,72,77,5465
4269,192,16,13471
4270,25,139,13098
4271,166,143,788
4272,57,127,3334
4273,63,69,15256
4274,139,197,9062
4275,133,64,955
4276,71,188,9803
4277,165,81,18206
4278,64,165,980
4279,163,191,4248
4280,189,19,15769
4281,119,108,6712
4282,104,46,451
4283,138,181,3186
4284,142,67,12186
4285,106,148,19798
4286,74,16,11784
4287,57,104,8163
4288,77,115,10299
4289,107,114,17469
4290,47,74,8484
4291,72,180,18473
4292,76,195,17495
4293,49,138,14627
4294,159,72,13608
4295,71,20,3862
4296,2,132,5970
4297,139,34,8759
4298,43,159,19210
4299,44,12,9388
4300,193,98,18390
4301,120,158,13888
4302,96,20,7453
4303,4,182,12133
4304,156,41,8672
4305,101,171,1139
4306,37,4,15727
4307,121,148,463
4308,135,125,15537
4309,131,93,7910
4310,79,85,10100
